,X2,Y2
351,69.99299007554225,0
352,93.65283166989083,1
353,92.66945216658678,0
354,64.87388247994537,0
355,93.07328135546813,1
356,86.20482714926615,1
357,80.55037111999826,0
358,77.96322838842386,0
359,84.15793001158134,0
360,77.89681061918799,0
361,78.63251129234499,0
362,92.00505769378296,0
363,84.10102502281681,1
364,100.0,0
365,90.36937470861051,1
366,74.20152530441328,0
367,64.82362259898647,0
368,71.99898647273449,0
369,87.81558883395498,0
370,82.38794152187334,0
371,80.27454514825305,0
372,86.33322605470866,0
373,96.61668432242416,1
374,91.8367726665635,0
375,90.45524949401226,0
376,72.5915486650447,0
377,91.1994064518539,0
378,67.97507113705505,0
379,83.38522115801793,1
380,77.63688167417486,0
381,70.18653126137158,1
382,74.04160960551535,0
383,80.18404132996774,0
384,67.44207811212958,0
385,88.3705105728097,0
386,68.14308924501238,0
387,90.21633547038569,0
388,59.80843474080341,0
389,85.9289119574244,0
390,78.47996676277779,0
391,65.04468301033283,0
392,63.59541229021851,1
393,86.61286143121262,1
394,87.30817079528038,0
395,93.41269789778475,1
396,91.0883882874003,1
397,87.57515598455409,0
398,74.40505215768621,1
399,68.72782691954156,0
400,65.15721764780977,0
401,84.71548923284925,0
402,65.67500330282837,1
403,99.37446649210844,0
404,87.00435273966099,0
405,83.80935387267927,0
406,75.28563519170464,0
407,79.91491695969779,0
408,85.36529176414854,0
409,74.92694233752569,0
410,96.63290773034046,0
411,72.6865964933113,1
412,63.25413015437245,0
413,72.78221995636181,0
414,60.05633684422517,0
415,81.01988895657085,0
416,89.70798356818096,1
417,91.68793741788606,1
418,65.31470796541372,0
419,99.53012169714377,1
420,64.77657363226793,0
421,81.60345280185874,0
422,92.38895594535832,1
423,87.68028717451178,0
424,69.11693434298455,0
425,90.01100945673969,0
426,70.99515969927306,0
427,82.2297246480381,0
428,63.990281706512384,0
429,83.68614559412565,0
430,73.53842499204202,0
431,93.79971667657084,1
432,90.85296826708682,0
433,93.86935947040259,1
434,86.6530833598323,0
435,91.71179784411187,0
436,88.27712264073071,1
437,66.97568114897089,1
438,79.2826408321471,1
439,82.68020385475253,1
440,82.33005259539142,0
441,67.75939024853503,0
442,81.68691123896343,1
443,65.77050068249088,0
444,70.06530034316366,1
445,79.06900669205947,0
446,72.55552039735949,0
447,65.75742240018647,0
448,70.44526744316657,0
449,74.81705172744792,1
450,62.277309148959695,0
451,71.72503910711644,0
452,86.50148822052334,0
453,83.35513821308552,0
454,75.19001267771398,0
455,81.87551345773308,1
456,82.86301488805358,0
457,93.95845871906053,0
458,73.9237364529497,1
459,60.493143922946786,0
460,98.71875042712009,0
461,90.18501298455615,0
462,76.19585677730007,0
463,84.80166686381129,1
464,75.88243722241829,0
465,66.6086791471741,0
466,86.25508734054894,0
467,63.62657848181361,0
468,81.51863554918317,0
469,76.85917405950639,1
470,68.72782931190815,0
471,100.0,1
472,76.88256912698837,0
473,90.78524358963797,1
474,83.32125874975539,1
475,81.18013636980298,0
476,73.98187776192914,0
477,84.17721600294324,0
478,82.4992286608588,1
479,73.16016525396842,1
480,66.81369986905628,0
481,57.42677609915164,0
482,74.26263447117495,0
483,91.20623396764225,0
484,82.13867567112443,0
485,72.63750179170631,0
486,72.42053465585576,0
487,58.65035003926232,0
488,83.75204978302695,1
489,73.27821848822234,0
490,82.54859323787242,1
491,86.17838493842939,0
492,74.46277434196637,1
493,72.47981068073943,0
494,79.1361234624868,1
495,76.38468618048852,1
496,72.48737461382218,0
497,76.92605564627308,0
498,84.95635246646114,0
499,81.3023626106478,1
500,82.68286985761506,0
501,59.234538749935226,0
502,87.66754729407972,1
503,79.92631891607748,0
504,100.0,0
505,82.98764621872563,0
506,76.78725247543711,0
507,80.25052359409841,1
508,65.75769942854917,0
509,78.0470676930454,1
510,88.50996992499083,0
511,72.02035812490415,0
512,90.5436071115022,1
513,93.32768066284154,1
514,73.54244419701776,0
515,74.98552043328131,0
516,85.49436570482253,0
517,99.41459840862007,1
518,97.16569583123247,1
519,77.37497288657926,0
520,85.07519275427265,1
521,92.28879418422453,0
522,100.0,0
523,58.76563303670268,0
524,73.08918746389415,0
525,71.6408843130734,0
526,82.28318496006044,1
527,74.9592163136789,0
528,70.84343415412667,1
529,80.77537825533719,0
530,66.76000328105246,1
531,93.18165336870595,0
532,87.14381945750894,0
533,80.7936594691497,1
534,81.77216241943127,1
535,78.38922294610593,0
536,84.00801293836564,0
537,76.2053149458854,1
538,97.63932189814784,0
539,100.0,1
540,87.46061440159144,1
541,94.05703290939901,1
542,76.14743250261198,1
543,89.80098603574984,1
544,93.23155653000866,0
545,76.77774376564572,0
546,75.6961733962325,0
547,75.80665594016189,1
548,74.59600670683636,0
549,84.39383977419611,1
550,97.8524837942141,0
551,79.51394812321529,0
552,94.39291352640879,0
553,83.82356436514404,0
554,78.86610795176787,0
555,81.6065875103658,1
556,82.1913006980599,0
557,77.4117105904681,1
558,71.03728591628668,0
559,87.367458844385,1
560,92.70115595097461,0
561,72.0184994644411,0
562,77.20797919640205,0
563,98.4493572164665,0
564,87.57519583996654,0
565,81.24997680007178,0
566,72.93070279322103,0
567,71.90954406810361,0
568,88.80090186935898,0
569,88.27293060425,1
570,74.88317943399336,0
571,85.47763681558783,1
572,75.0014497939841,0
573,87.8022825593482,1
574,80.31052617246526,0
575,93.62477098538665,1
576,86.10413310314513,0
577,86.26285509085527,0
578,86.04700607150457,0
579,89.73234929204432,1
580,69.88746513767927,1
581,85.91955915284576,0
582,90.14440409892403,0
583,75.99169732226356,0
584,86.17499331690497,0
585,82.00058067417726,0
586,85.07707144804615,1
587,69.7662642390835,0
588,100.0,1
589,83.91785475135278,0
590,73.23970919199648,1
591,69.39610700459363,0
592,100.0,0
593,70.74888690594094,0
594,62.90282748088451,0
595,80.90690831487989,1
596,70.11819960175555,0
597,92.1496298110976,1
598,68.34789623075517,0
599,65.56627937221997,0
600,72.51177132470949,0
601,89.06786841974842,1
602,73.45022733521795,0
603,100.0,0
604,70.60091920822437,0
605,62.41979603768263,0
606,88.60068922259516,0
607,80.11303733743155,1
608,65.70114353193003,0
609,81.22528497548687,0
610,62.10101899499955,0
611,98.70476881420494,1
612,79.94207764055732,1
613,91.00413651864643,0
614,77.27763441580214,0
615,79.66185352410737,0
616,72.10803605135939,1
617,92.76831350782413,0
618,76.89955365129195,0
619,80.54430491547421,0
620,90.08944021452898,0
621,74.48115223844265,0
622,82.99381510663994,0
623,82.96261988022465,0
624,78.3524284284932,0
625,66.55256428620503,0
626,84.40279581489202,1
627,77.98449793806128,0
628,100.0,1
629,74.16833045010029,0
630,85.52990867281554,0
631,76.59611270071585,0
632,71.82663479774374,0
633,81.19424521813747,1
634,78.1736691139728,0
635,77.43591521335594,0
636,90.97699004444553,0
637,78.78406511950263,0
638,85.37978886626902,0
639,95.52590284537334,0
640,81.96590905220752,0
641,87.62684787440129,0
642,70.31438672404309,0
643,73.10508914061428,0
644,83.89723954037044,1
645,78.85378959220367,1
646,73.35310310190356,1
647,74.08442324399302,0
648,76.53606657670827,1
649,67.60825725133255,1
650,81.82799516808302,1
651,90.88740680690078,1
652,87.53722157270548,0
653,98.40623949628277,1
654,91.67365874542868,0
655,56.654088371165976,0
656,69.8039574207825,0
657,74.26691865628942,0
658,65.38802807512607,0
659,71.57304092166413,0
660,74.51796216626055,0
661,79.91422308011555,0
662,77.23579185163713,0
663,81.4915161932661,0
664,89.10062152535193,1
665,67.34408284522658,0
666,78.48414110824167,0
667,86.44361601581811,0
668,84.37135517998667,1
669,80.58744825765632,1
670,94.67063419731288,1
671,72.611645242271,0
672,83.89365985828755,0
673,81.80475819328716,1
674,88.6235428073488,0
675,70.78264249108585,0
676,88.80025619546358,1
677,62.826543893595186,0
678,92.8337569720058,0
679,70.53003964035018,0
680,82.36242169659491,0
681,100.0,1
682,79.40762367395422,1
683,82.43261010925336,1
684,88.60981055697503,1
685,65.51151888037367,0
686,81.81800568346895,0
687,85.89909370318324,1
688,64.49403794738149,0
689,90.3313383603656,1
690,71.4040036724966,0
691,80.88391671147899,0
692,87.22618814274995,1
693,75.52348196797487,0
694,78.36861303147388,1
695,71.80542131506768,1
696,71.12917421924942,0
697,61.39531998348288,0
698,79.96187758995117,0
699,73.1193422658318,0
700,70.11280147373915,0
701,95.3785551866627,0
702,83.4622978165908,1
703,75.48084591319486,1
704,74.15258773021576,0
705,79.39771594927014,0
706,100.0,0
707,81.4834905137829,1
708,65.47154446161267,0
709,92.54860856249486,1
710,73.50969049093874,0
711,83.99434107316203,1
712,78.58361837725472,0
713,76.59458722274816,1
714,75.29846333377351,1
715,95.6604320134455,0
716,75.34333564363041,0
717,91.22043346958505,0
718,73.10401104174956,0
719,67.06886625806263,0
720,76.06489925743743,0
721,80.61707046413731,0
722,63.582773542783215,1
723,73.81043290581115,0
724,94.799600629546,1
725,91.23921888728712,0
726,73.93437569588592,0
727,78.97071590400009,0
728,90.12398451134342,1
729,76.60620741797797,0
730,74.7134510712412,1
731,81.70052422585748,0
732,91.4183826963441,1
733,81.83748010630119,0
734,78.78493763140646,1
735,68.7956730302121,1
736,63.76554814440688,0
737,69.82121820612609,0
738,70.71869769033948,0
739,73.92383886706904,0
740,76.64610317576997,0
741,57.9712727833309,0
742,80.93171032346943,0
743,82.19260922790926,0
744,87.2396532889942,1
745,78.07713060143622,0
746,66.19398066390987,0
747,82.93501165819599,0
748,78.59142870799121,0
749,75.55524682703334,0
750,91.30206007876447,1
751,89.3306225033238,1
752,65.4510338851555,0
753,87.54254105088353,1
754,81.9823498778939,1
755,62.272249000055595,0
756,97.30971162844264,0
757,93.56941150238542,0
758,84.8808287445889,0
759,84.97035038305653,0
760,97.87510925257043,0
761,77.34057118231961,0
762,69.32520989156785,1
763,74.01174735972216,1
764,74.73677205267363,0
765,91.59157745837722,1
766,81.53210451119683,0
767,70.83663852338907,0
768,77.16742529230102,0
769,71.70173883547425,0
770,66.05539230525491,0
771,71.22206652212137,0
772,81.33634928182511,1
773,94.99104507446707,1
774,80.79619322718024,1
775,91.29250320181879,1
776,77.6502588304359,1
777,100.0,1
778,85.29935636684836,1
779,96.39249949739573,1
780,84.27077226897386,0
781,85.95915431042245,1
782,87.53122343777359,0
783,77.84524074791841,1
784,66.5034005406392,0
785,73.80903697798482,0
786,73.73127807483512,0
787,85.3675397908885,1
788,84.68058256188985,0
789,78.3782724322473,0
790,96.9999050081614,1
791,73.67051128693679,0
792,79.31710984455691,0
793,70.57744982140893,1
794,84.14434429667604,0
795,82.46726248508021,0
796,99.2535290642321,0
797,77.59974502491481,0
798,84.25802891993459,0
799,77.10883529740225,1
800,90.85136803087096,1
801,72.29515630036147,0
802,87.44623898703482,0
803,88.31643941435591,1
804,86.74772069661543,1
805,90.94550253112888,0
806,80.35147916022378,0
807,79.74942502158882,0
808,92.70687586739865,0
809,84.77208809147649,1
810,89.88433400413555,0
811,71.52237315245884,0
812,89.25495862248691,0
813,84.71770718717102,1
814,81.81207882411867,0
815,80.03941460908686,0
816,86.82084130647137,1
817,81.50973454834437,0
818,89.10955169546313,0
819,74.353814377118,1
820,73.49206793981062,0
821,58.42903726915361,0
822,88.69913000372543,0
823,80.41198831741131,1
824,74.93620687202767,1
825,75.63333950729888,0
826,74.37017864876987,0
827,58.98661516750765,0
828,73.95797478250549,0
829,89.39020739474648,1
830,69.0804148860258,0
831,74.55347693725727,0
832,65.20640452123783,0
833,65.27642130314109,0
834,67.65697041388337,1
835,79.2659805558335,0
836,95.25477171516934,1
837,78.0055214089848,0
838,81.219731606478,1
839,71.37062157099146,0
840,70.27232101413873,0
841,77.19430051558818,1
842,92.38214762043897,0
843,85.03127133186052,0
844,75.93696284411526,0
845,77.60274711376645,0
846,88.96076719443164,0
847,65.0724617744043,0
848,85.88837036952745,0
849,90.23096185467858,1
850,60.77558795859194,0
851,80.53655415960753,0
852,72.5042585903636,1
853,77.61661527093501,0
854,45.21684555921402,0
855,75.6496621842614,0
856,88.59266941548184,1
857,91.84280788408279,0
858,68.34767698218185,0
859,92.53979528428225,0
860,75.5208355850285,1
861,91.20197810866803,1
862,98.54574043855798,1
863,84.20200210796972,0
864,68.09739788358212,0
865,92.32679722829828,0
866,64.90564483658349,0
867,61.93811878473909,1
868,93.16234917444305,0
869,87.14067644995545,0
870,67.28093302040814,0
871,65.80018634735572,0
872,81.22647385232534,0
873,76.99856337016439,0
874,85.92150033233268,1
875,92.841501245082,1
876,82.18481763077571,0
877,73.19321468583712,0
878,94.27439218937522,0
879,83.25803829452282,1
880,56.46316228755957,1
881,79.0634717020334,0
882,74.95243312654574,0
883,77.7182729153427,0
884,53.11332048483798,0
885,84.83746380737358,1
886,91.76848994785637,0
887,77.72304474496477,0
888,72.19307344587364,0
889,76.69078284872418,1
890,71.36652333468118,0
891,80.02254374903104,0
892,72.73975812441572,0
893,82.12036118723395,1
894,77.87584632337649,0
895,92.17799511548647,0
896,71.60849502320337,0
897,70.91946280972222,0
898,87.15437249873536,0
899,79.20000150522831,0
900,77.18868880955009,0
901,89.98436194468033,0
902,74.5708920278658,0
903,68.0804405584273,0
904,80.74255123107005,1
905,94.24782848746048,0
906,82.14785415632343,0
907,66.59512436093604,0
908,77.84381531567068,0
909,85.3630819975006,0
910,70.4717380828896,0
911,91.0492851392324,1
912,77.09371876471779,0
913,84.89345162407211,1
914,84.22562176835328,0
915,80.52863251985995,1
916,93.47816153853839,0
917,72.43836034880444,0
918,99.67931008209739,1
919,86.78675188378296,0
920,71.81832183915506,1
921,68.37558988835507,0
922,80.17791751945829,1
923,73.80544079575769,1
924,84.86369388064952,1
925,83.99299425482775,0
926,79.576491576211,0
927,98.2094510577464,1
928,79.48217111255484,0
929,85.28071464779981,0
930,73.06005201168291,0
931,78.87505343949117,1
932,86.02845638962033,0
933,52.284884903318456,0
934,99.45303507321327,0
935,77.45966510422097,1
936,89.96278278792374,1
937,84.47568241227172,1
938,82.84678729453319,0
939,76.16236484238858,0
940,88.32389677298153,1
941,70.5066957906345,0
942,100.0,0
943,76.59698643097896,1
944,45.74571308161415,0
945,86.85058781398904,1
946,69.82449157350123,1
947,88.01385667826246,1
948,91.90070878638895,1
949,90.64812551832345,1
950,86.97419257070473,1
951,68.02654708599547,0
952,83.86043505479333,1
953,75.15111792331764,0
954,78.48520796627453,0
955,78.39401141645382,0
956,54.176346677546064,0
957,88.31034819375816,1
958,68.75047310529168,0
959,84.44965731046732,1
960,91.82801232656132,0
961,88.9788563880169,0
962,81.51016113265584,0
963,83.71561715284284,1
964,89.40763706083366,1
965,72.99270937670615,0
966,72.49753543703079,1
967,93.29876168109845,0
968,73.42574519835718,0
969,82.4471494929226,0
970,84.41842240832831,1
971,74.29917347156807,0
972,77.84841771004481,0
973,83.47355941666545,1
974,78.115126450076,0
975,82.59387464709563,0
976,77.02161729644114,0
977,87.78150510397911,0
978,88.19752303441115,1
979,56.95309954260897,0
980,73.26448674124597,1
981,81.17214249591154,1
982,87.67641079230616,0
983,77.8126249340358,0
984,76.52433507083452,0
985,76.55421803125776,0
986,80.28847054701538,0
987,90.74136890436988,0
988,90.22230249909579,1
989,77.59423727202449,0
990,73.92965192735892,1
991,89.73864643200534,1
992,73.96688009570802,0
993,77.05970759831632,0
994,73.40967135021077,1
995,68.97772994685002,0
996,71.13509613180847,0
997,86.47688266181605,1
998,70.62766117547159,0
999,92.63285563087717,0
1000,88.03058455036953,1
1001,80.08484967016607,0
1002,85.70596278810616,0
1003,95.40489269057565,1
1004,81.11546165741389,1
1005,75.51261680401974,0
1006,91.54317885906516,0
1007,63.99069819963269,0
1008,83.70969925195838,0
1009,85.42647913774204,1
1010,76.30321922277929,0
1011,71.16538230889006,0
1012,79.57651458362402,0
1013,80.18966804563412,0
1014,72.2594654608636,0
1015,80.12912383840968,0
1016,80.02607521329598,1
1017,67.30591621386202,0
1018,76.13232891395914,0
1019,81.31134728971657,0
1020,100.0,1
1021,78.92249891952954,0
1022,85.3514482531647,0
1023,91.84179455966196,0
1024,81.70982022177617,1
1025,87.20671972744888,0
1026,77.15147708540178,0
1027,74.31016906738726,0
1028,72.4688994550238,0
1029,83.39542963499835,1
1030,81.54615836454153,0
1031,70.99631974945041,0
1032,81.41963445714616,0
1033,81.27551714072797,1
1034,78.45949300250308,0
1035,87.2654712459319,0
1036,79.23029453201859,0
1037,63.29800232336133,1
1038,92.05850469729336,1
1039,76.69370054299883,0
1040,79.01365147894975,0
1041,77.9011771478843,0
1042,71.00096659544963,0
1043,89.8545226077133,1
1044,82.1152469117855,0
1045,86.27186593699776,1
1046,83.53993010507027,1
1047,60.75264278129427,0
1048,80.30000688267165,0
1049,68.6787824105414,0
1050,82.26025888938288,0
1051,83.03956670032774,1
1052,94.15245916111363,0
1053,72.62037518654948,1
1054,82.87918735427408,0
1055,86.61811904392485,1
1056,82.63715058965862,0
1057,81.10974231784374,1
1058,66.25486703681761,0
1059,63.63502548638986,0
1060,81.82205473496842,1
1061,67.67316069633709,1
1062,96.07013002864781,0
1063,82.9112141567887,0
1064,66.10361278982417,0
1065,75.76127871368215,0
1066,86.70082088964436,1
1067,70.11776391201764,0
1068,88.67266267707319,0
1069,82.60019976322118,1
1070,53.72161802022795,0
1071,89.9201462547609,1
1072,77.00592838318946,0
1073,76.91880963979762,0
1074,85.25626668842516,1
1075,75.39790651285473,0
1076,67.63560451842352,0
1077,100.0,1
1078,77.42617649514372,0
1079,66.78135708763766,0
1080,89.19899336740109,1
1081,98.40280751786139,1
1082,85.51227694348853,0
1083,79.70247292320563,0
1084,68.05406467007717,0
1085,68.50064108144875,0
1086,82.73178728515839,0
1087,89.02402137729351,1
1088,78.94641248650913,0
1089,78.8163978182671,1
1090,91.19887111131587,1
1091,80.68247074717533,0
1092,79.9610281352944,0
1093,89.77634399053328,1
1094,84.35477187311288,1
1095,64.12126902540635,0
1096,76.28056095197738,0
1097,76.07210464672377,0
1098,85.59793771595699,0
1099,65.42295268074018,1
1100,86.51507878193874,1
1101,70.834619985916,0
1102,85.13535156474606,0
1103,77.99343332957612,0
1104,76.21075055214456,1
1105,80.0437264033509,1
1106,86.29879425513198,0
1107,83.85167123167909,1
1108,82.0227708111453,0
1109,85.81567680619149,0
1110,91.01211214045307,1
1111,72.98692908541553,0
1112,75.18988720679383,0
1113,77.01088551923819,0
1114,92.59132562626003,0
1115,82.38803434640126,1
1116,77.65384358214209,0
1117,81.68028411413601,0
1118,89.79676275447261,1
1119,71.36334497151785,0
1120,67.18492290302275,0
1121,78.75139182695565,0
1122,89.86964147818708,0
1123,75.27165667610417,0
1124,87.63528483747012,1
1125,84.4729156650608,1
1126,90.22632916962678,1
1127,76.84971171744216,1
1128,100.0,1
1129,79.24507571319197,0
1130,92.94027906758365,0
1131,60.85850853739701,0
1132,77.9735804732655,0
1133,78.6094984170186,1
1134,76.82485980248632,1
1135,71.11495290826457,0
1136,72.73955777165513,0
1137,67.91435855931714,0
1138,86.01459381736528,1
1139,75.90737640710304,0
1140,88.69331421094812,0
1141,91.63783430829973,0
1142,82.41251359370654,1
1143,58.526838089154204,0
1144,84.9331445312218,0
1145,82.44047682764922,1
1146,70.55693805485426,0
1147,84.38596307959239,1
1148,71.98724164531575,0
1149,77.97354630147217,0
1150,80.76863587164183,1
1151,90.78433917726565,0
1152,69.7978408084405,0
1153,90.57877179207871,1
1154,81.46351101368965,0
1155,75.93922773260755,0
1156,79.74909686018904,0
1157,64.84423937944914,0
1158,77.8505785233333,0
1159,76.90166790471224,0
1160,86.17774786028386,0
